Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
LCOXKZYCBKEFQL-HXTKINSTNA-N,CHEMBL185436,1813,A,7.5,chembl20,932187,9606,DRD2,1171,N1=C(NC=2C1=CC(=CC2)CCN3CCN(CC3)C4=CC=CC=C4)C=5C=CC=CC5
JRVSGBSKZMZOOC-UHFFFAOYNA-N,CHEMBL1684129,1813,A,6.4,chembl20,728875,9606,DRD2,1171,N(CCCOC1=CC=CC2=C1C3=CC=CC=4CCN(C(C34)C2)CCC)(CCCN5CCN(CC5)C6=C(C=CC=C6)OC)S(C)(=O)=O
NKANXQFJJICGDU-QPLCGJKRNA-N,CHEMBL83,1813,A,5.33,chembl20,774751,9606,DRD2,1171,C(=C(\C=1C=CC=CC1)/CC)(\C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3
TWVIJESEEXGVPP-UHFFFAOYNA-N,CHEMBL140099,1813,A,6.54,chembl20,61813,9606,DRD2,1171,C=1(NC2=CC=C(C#N)C=C2C1)CN3CCN(CC3)C4=CC=CC=C4
PYQMFEXIFSASPF-QFZRFWILNA-N,CHEMBL3099232,1813,A,7.89,chembl20,1282321,9606,DRD2,1171,C=1C=C(C2=C(C1)C[C@@H]3[C@@H](C2)O[C@H](CN3CCC)CN4C=CC(=N4)C=5C=CC=CC5)O
QHNXJRSEHMJHRM-UHFFFAOYNA-N,CHEMBL2326175,1813,A,6.66,chembl20,939353,9606,DRD2,1171,N1(C=C(C=2C=C(C=CC12)C3=NN(C=N3)C)C4CCN(CC4)C)C=5C=CC(=CC5)F
PAOQGQGDDFSBTF-UHFFFAOYNA-N,CHEMBL322760,1813,A,6.15,chembl20,59153,9606,DRD2,1171,C1=2C(N(=O)=O)=CC=C(C1=NON2)NC=3C=CC(C4C5=C(C=C(C(=C5)O)Br)CCN(C4)C)=CC3
AZTUVZSKZZUSFU-YOKYMGTQNA-N,CHEMBL1688997,1813,A,7.23,chembl20,735243,9606,DRD2,1171,C1CN(CCN1C/C=C/CNC(C=2C=CC(=CC2)OCCOCCF)=O)C=3C(=CC=CC3)OC
SGVBRIHFEULKBC-UHFFFAOYNA-N,CHEMBL69717,1813,A,6.92,chembl20,60071,9606,DRD2,1171,N1(C(C2=CC=CC=C2C1=O)=O)CCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl
HTQLYZCPYPEYGO-OKPOJWAQNA-N,CHEMBL68720,1813,A,8.3,chembl20,60071,9606,DRD2,1171,C1=2C(C(=O)C=3C1=CC=CC3)=CC=CC2C(=O)NCCCCCN4CCN(CC4)C5=C(C(Cl)=CC=C5)Cl
LSBNVDGHJXSXAB-PKRZOPRNNA-N,CHEMBL214503,1813,A,6.64,chembl20,393314,9606,DRD2,1171,C1=CC=C2N=C(N3CCN(CC3)C)C=4C(N(NC(C=5C(=CC=CC5)I)=O)C2=C1)=CC=C(C4)Cl
QHLRKDSRGUZHSH-UHFFFAOYNA-N,CHEMBL418854,1813,A,7.88,chembl20,58768,9606,DRD2,1171,N1(C2=C(OC)C=CC=C2)CCC(CC1)CNCC3OC=4C=C(Cl)C=CC4OC3
JVZCJQBRRXZMQR-OXQOHEQNNA-N,CHEMBL281924,1813,A,8.15,chembl20,61451,9606,DRD2,1171,C=12C3=C4C=CC=C3C[C@@H]5C1C(=CC=C2[C@@]4(OC)C)CCN5C
CZZLANJHXIERAX-LQFNOIFHNA-N,CHEMBL1079311,1813,A,6.4,chembl20,622565,9606,DRD2,1171,C1=CC2=C(CCN(CC3=CC=NN3)CC2)C=C1NS(=O)(=O)C4=CC(=C(C=C4)C)Cl
MUNUWDYLOYQPCC-UHFFFAOYNA-N,11558247,1813,A,7.58336,pubchem,261576,9606,DRD2,1171,OC=1C=C2CCN(CCC=3C(CC2=CC1N)=CC=CC3)C
LEUAUDAUYOAUNQ-UHFFFAOYNA-N,25068908,1813,A,7.35164,pubchem,516804,9606,DRD2,1171,FC1=CC2=C(C(N3CCN(CC3)CCCOC4=CC=5C(=CNC5O)C=C4)=CC=C2)C=C1
XOVNRVNQDXYRHZ-UHFFFAOYNA-N,CHEMBL3289383,1813,A,6.2,chembl20,1365236,9606,DRD2,1171,C1=CC(=CC=C1F)S(=CCCN2CCN(CC2)C3=CC=C(C=C3)Cl)O
IRVKXZUMTITJIC-LNNLXFCONA-N,CHEMBL125916,1813,A,7.43,chembl20,860683,9606,DRD2,1171,C1=CC=CC(=C1OC)N2CCN(CC2)CCCCNC(C=3NC4=C(C3)C=CC=C4)=O
XPXUMEWYIRREDK-FQEVSTJZNA-N,CHEMBL107151,1813,A,5.52,chembl20,62961,9606,DRD2,1171,N1(C(CN2CCN(CC2)CC=3C=CC(=CC3)Cl)=O)[C@@H](CC4=C1C=CC=C4)CO
SVLOBFJUUCMSOY-LILDFLRNNA-N,CHEMBL1277917,1813,A,6.45,chembl20,684962,9606,DRD2,1171,O=S(=O)(C1=NNC2=C1C=C(N3CCN(CC3)C)C=C2)C4=CC=CC=C4
MAVGNSNQMXBEHU-UHFFFAOYNA-N,10567430,1813,A,5.60206,pubchem,64666,9606,DRD2,1171,N1(CCN(CC1)C2=CC=CC=C2)CC=3NC4=C(C3)C=CC(=C4)C#N
CHUTWLUGUSZHNG-UHFFFAOYNA-N,CHEMBL243709,1813,A,6.4,chembl20,446342,9606,DRD2,1171,C1=CC2=C(CCN(CC2)CCCSC3=NN=C(N3C)C=4C=CC=CC4)C=C1C5=NOC(=C5)C
CJGUBEHBJWODAS-UHFFFAOYNA-N,66801354,1813,A,5.14267,pubchem,1152669,9606,DRD2,1171,S(=O)(=O)(NCCCN1CCN(CC1)C2=NOC3=C2C=CC=C3)C4=CC=5C(C=C4)=CC=CC5
VLUZXILOPLVBGT-UHFFFAOYNA-N,71453281,1813,A,7.60206,pubchem,694797,9606,DRD2,1171,ClC=1C=C(S(=O)(=O)NC2CN(CC2)CCOC=3C(C(C)C)=CC=CC3)C=CC1
HXLACIAZOWDZEP-UHFFFAOYNA-N,CHEMBL1258834,1813,A,6.5,chembl20,665565,9606,DRD2,1171,C1C2=C(C3(CCN(C3)CCCSC4=NN=C(C5=C(N=C(S5)C)C)N4C)C1)C=C(C=C2)Cl
MSHUBKLFRWFTKI-HSZRJFAPNA-N,76328714,1813,A,9.80134,pubchem,1067756,9606,DRD2,1171,FCCOC1=CC=C(N2CCN(CC2)CCNC[C@@H]3OC=4C(CC3)=CC=C(O)C4)C=C1
HGSQOYNWHXVVJS-UHFFFAOYNA-N,CHEMBL1684023,1813,A,5.92,chembl20,728875,9606,DRD2,1171,C12C=3C(=CC=CC3CCN1CCC)C=4C(OCC5=CN(N=N5)CCCN6CCN(CC6)C7=C(C=CC=C7)OC)=CC=CC4C2
NECVYMDRWRRZKX-KMJLKTTRNA-N,CHEMBL3134071,1813,A,6.61,chembl20,1299833,9606,DRD2,1171,C(=O)(NCCCOC1=C(O)C2=C(C[C@H]3N(C)CCC=4C3=C2C=CC4)C=C1)CCCCCCCCCCCCCCCCCCC(=O)NCCCOC=5C=CC6=C(C=7C=CC=C8C7[C@@H](C6)N(C)CC8)C5O
CPTTYKNXUVQTGN-MPIMZMORNA-N,44393393,1813,A,7.49485,pubchem,238994,9606,DRD2,1171,IC=1SC(C(=O)NCCCCN2CCN(CC2)C3=C(Cl)C(Cl)=CC=C3)=CC1
ZDDZCFWJYDZNBA-YLHGWYNBNA-N,CHEMBL239493,1813,A,6.6,chembl20,449578,9606,DRD2,1171,C1(C2=C(CCC=3C1=NC=CC3)C=C(C=C2)Cl)=C4CCN(CC4)CCCCNC(C5=CC=6C(C=C5)=CC=CC6)=O
QSQQQURBVYWZKJ-UHFFFAOYNA-N,CHEMBL30713,1813,A,5.0,chembl20,964960,9606,DRD2,1171,C1(=CNC2=C1C=CC=C2)CC(N)C
NQOBWBPQVJMZSQ-UHRZYBRUNA-N,CHEMBL239065,1813,A,6.37,chembl20,449578,9606,DRD2,1171,C1=CC2=C(C=C1)CC3=C(N4CCN(CC42)CCCCNC(/C=C/C=5C=CC=CC5)=O)C=CC=C3
YGQUMCHXCFQYBA-UHFFFAOYNA-N,CHEMBL1257737,1813,A,8.03,chembl20,664672,9606,DRD2,1171,C1=CC2=CNC(=C2C(=C1OCCCCN3CCN(CC3)C4=CC=CC=5C4=CC=C(C5)F)C)O
PXWQDDTVMQMYJG-UHFFFAOYNA-N,CHEMBL381946,1813,A,7.68,chembl20,337507,9606,DRD2,1171,C1N(C)CCC2=C(CC3=C(C1)C=CC=C3)C=C(C=C2)OC
IYDIXGIHBUITOM-OKTXIFHPNA-N,CHEMBL1944695,1813,A,5.7,chembl20,800672,9606,DRD2,1171,C=1C=C([C@@H](O)CNCCC2=CC=C(C=C2)CNCCC3=CC=CC=C3)C=4SC(=NC4C1O)O
DEYFWGXTPWNADC-IBGZPJMENA-N,CHEMBL612083,1813,A,8.68,chembl20,59152,9606,DRD2,1171,N([C@@H]1CC=2C=CC=C(C2CC1)O)(CCC3=CC=CC=C3)CCC
VUEGBGWRCATKQZ-CYBMUJFWNA-N,CHEMBL90359,1813,A,7.32,chembl20,63040,9606,DRD2,1171,S(C(F)(F)F)(OC1=CC([C@H]2CN(CCC)CCC2)=CC=C1)(=O)=O
BUGXDURAZFUGEK-UHFFFAOYNA-N,CHEMBL2159473,1813,A,6.14,chembl20,855541,9606,DRD2,1171,C1(NS(C2=CC=CS2)(=O)=O)CCN(C1)CCOC3=CC=CC(=C3)F
MCYLXTMEEBXVDF-UHFFFAOYNA-N,CHEMBL3290005,1813,A,9.0,chembl20,1366809,9606,DRD2,1171,S(=O)(=O)(NCCCN1CCC(CC1)C2=NOC=3C2=CC=C(C3)F)C=4C=C5C=CC=CC5=CC4
PPVKPCMNEORRHK-OKPOJWAQNA-N,57326690,1813,A,8.05012,pubchem,656079,9606,DRD2,1171,ClC1=CC=2NC(N3CCN(CC3)CCCNC(=O)CCCCCCCCC)=C4C(=NC2C=C1)C=CC=C4
NWCMUBVTFZOFKO-VBUUOAMHNA-N,CHEMBL1257448,1813,A,5.5,chembl20,665565,9606,DRD2,1171,[C@H]12CC[C@H](C[C@@H](C1)C3=C(C=C(C=C3)C(F)(F)F)F)N2CCCSC4=NN=C(C5=C(N=CO5)C)N4C
TZMNVWQJGVVEND-AZUAARDMNA-N,CHEMBL598730,1813,A,6.03,chembl20,609909,9606,DRD2,1171,C1(=CC2=C([C@@H]3[C@@H](N(CC2)C)CCC=4C3=CC=CC4C(OC)=O)C=C1O)Cl
ACVXRXJQYWHUND-UHFFFAOYNA-N,CHEMBL128232,1813,A,7.21,chembl20,60064,9606,DRD2,1171,C1=C(OCCNCCCOC=2C=CC=CC2)C=CC=C1C
HKOJNCZKZSYFEQ-FUKKEYILNA-N,CHEMBL2397478,1813,A,9.28,chembl20,966820,9606,DRD2,1171,C1C(=CC[C@H](C1)N(CCCCNC(C=2C=CC(=C(C2)OC)OCCCC=3C=NN(N3)CCCC)=O)CCC)C#C
FQKBVZIGJYRJIJ-UHFFFAOYNA-N,CHEMBL255619,1813,A,6.2,chembl20,465004,9606,DRD2,1171,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)OC(=N5)CC6CC6)CC3)=NN2)C
DPAGUJADGMJVKD-HXTKINSTNA-N,CHEMBL1223749,1813,A,8.51,chembl20,652613,9606,DRD2,1171,N(C1=NC=CC=2C1=CC=CC2)CCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
QCJIDMPIJUWNKR-UHFFFAOYNA-N,CHEMBL328246,1813,A,6.16,chembl20,61344,9606,DRD2,1171,C1(=CC=2C(=CC=C(C2)Cl)C(C3=C1C=CC=C3)=C(C)C)N4CCN(CC4)C
KHNRAYBLMYKIRA-UHFFFAOYNA-N,CHEMBL246855,1813,A,6.78,chembl20,453345,9606,DRD2,1171,C=1C=C2C(=CN(C2=CC1)CCCCCC)CN3CCC(CC3)(C4=CC=C(C=C4)Cl)O
ZRWGXXAMGVLDQT-UHFFFAOYNA-N,CHEMBL28313,1813,A,6.97,chembl20,61302,9606,DRD2,1171,S(C(F)(F)F)(OC1=C2C(CCC(C2)NCCC)=CC=C1)(=O)=O
KPZQRBACZSLMPH-UHFFFAOYNA-N,CHEMBL141343,1813,A,5.25,chembl20,774751,9606,DRD2,1171,CC=1C(C)=C2OC(C)(CN3CCN(CC3)C=4C=C(N=C(N4)N5CCCC5)N6CCCC6)CCC2=C(C)C1O
NPNPXVGDECLLAT-UHFFFAOYNA-N,CHEMBL90837,1813,A,7.41,chembl20,60046,9606,DRD2,1171,C1(=C(C2=CC=CC=C2N1)CCN(CC)C)C3=CC(N(=O)=O)=CC=C3
HNTIGZIKHBPAFD-MXVIHJGJNA-N,CHEMBL228494,1813,A,7.43,chembl20,438895,9606,DRD2,1171,C1=CC=C(C2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(C4=C(C=CC(=C4)Cl)F)(=O)=O)C(OCC(F)(F)F)=C1
PFLVUDAFKXUKEV-UHFFFAOYNA-N,CHEMBL1771112,1813,A,8.15,chembl20,744156,9606,DRD2,1171,C=1C=C2C(N(CCC2=CC1C=3C=CN=CC3)CCCCN4CCN(CC4)C5=C(C=CC=C5)OC)=O
NABHHUMHJIHHIX-VBYVLSBXNA-N,42626318,1813,A,6.52288,pubchem,1156094,9606,DRD2,1171,ClC1=C(N2CCN(CC2)C[C@H](O)CCNC(=O)C=3NC4=C(C3)C=CC=C4)C=CC=C1Cl
UATLMNWEEXFRCA-UHFFFAOYNA-N,52949351,1813,A,8.63078,pubchem,516804,9606,DRD2,1171,FC=1C=2C(N3CCN(CC3)CCCCOC=4C(=CC=5C(C4)=C(O)NC5)C)=CC=CC2C=CC1
MRQHTSWENGWSMD-UHFFFAOYNA-N,66801229,1813,A,7.74473,pubchem,1152669,9606,DRD2,1171,S(=O)(=O)(NCCN1CCN(CC1)C2=NSC3=C2C=CC=C3)C4=CC=5C(C=C4)=CC=CC5
DJUWRNXEJLCKJK-PKRZOPRNNA-N,CHEMBL1765630,1813,A,7.37,chembl20,742113,9606,DRD2,1171,C1N2C(CC(N(CCC)CCCCNC(C=3C=CC(=CC3)C4=CC=CC=C4)=O)C1)=C(C=N2)Cl
WZCURRJAZZRRKH-HXTKINSTNA-N,CHEMBL182075,1813,A,5.4,chembl20,303537,9606,DRD2,1171,C(NC1CN(CC=2C=CC=CC2)CC1)(C3=CC=C(C=C3)C4=CC=C(C=C4)SC)=O
FAVKTDKFWYKPGA-UHFFFAOYNA-N,CHEMBL99649,1813,A,6.26,chembl20,60203,9606,DRD2,1171,C1=2C=3N(N=CC3CCCC1=C(C)SC2C)C(C)C
OZWXDWVFTIFZHS-UHFFFAOYNA-N,CHEMBL543398,1813,A,7.11,chembl20,58215,9606,DRD2,1171,C=12C(=C(C(=C(C1)O)O)Cl)CCN(CC2C=3C=CC=CC3)C
XMYUQPZEVYTYAU-LQFNOIFHNA-N,57383413,1813,A,6.5521,pubchem,624496,9606,DRD2,1171,ClC=1C=C(CNC(=O)C2=CC=3N(C(=O)C4=C(S(=O)C3C=C2)C=CC=C4)C)C=CC1
WBGWXELVCBHOMZ-LBOYIXSDNA-N,CHEMBL1774541,1813,A,6.64,chembl20,747602,9606,DRD2,1171,N(C(C1=CC=2C(N1)=CC=C(C2)OC)=O)CCC(F)CN3CCN(CC3)C=4C=CC=C(C4Cl)Cl
GTEKPTHVDJVUHM-UHFFFAOYNA-N,CHEMBL103622,1813,A,7.7,chembl20,60235,9606,DRD2,1171,C12=C(SC=C1)CCC(C2)N(CCC)CCC
QROVFOKADCFWLB-UHFFFAOYNA-N,CHEMBL539057,1813,A,7.09,chembl20,61474,9606,DRD2,1171,C1(=CC2=C(OC3=C1C=CC=C3)C=CC=C2)C4CCN(CC4)C
JERZBICCWPTZQV-UHFFFAOYNA-N,25071692,1813,A,9.49485,pubchem,1153296,9606,DRD2,1171,ClC1=C(N2CCN(CC2)CCCCOC3=CC=4N(N=CC4C#N)C=C3)C=CC=C1Cl
MDDQIOXYIZYHFT-UHFFFAOYNA-N,CHEMBL1080126,1813,A,7.1,chembl20,622007,9606,DRD2,1171,C1C2(C3=CC=C(C(=C3)F)C(F)(F)F)C(CN1CCCSC4=NN=C(C5=C(N=CO5)C)N4C)C2
SDBPIIJMVSRHDO-LQFNOIFHNA-N,44316529,1813,A,5.56146,pubchem,61318,9606,DRD2,1171,O1CC(=NCCCCN2CCN(CC2)C3=CC=CC=C3)NC4=C1C=CC=C4
ZUXITOJFACOGFP-LELJVTLKNA-N,15817172,1813,A,7.1549,pubchem,61313,9606,DRD2,1171,O(CCCN1CCN(CC1)C=2N=CC=CC2)C=3C=CC(C=4NC=5C(N4)=CC=CC5)=CC3
NKIUMOVWDJZMRB-UHFFFAOYNA-N,CHEMBL1079578,1813,A,6.4,chembl20,622007,9606,DRD2,1171,C1C2(C(CN1CCCSC=3N(C(C=4C=CC=C5C4C=CC(=N5)C)=NN3)C)C2)C6=CC=C(C=C6)OC
ZMIWRRKLVCCVBJ-UHFFFAOYNA-N,56944384,1813,A,8.92082,pubchem,1152669,9606,DRD2,1171,ClC1=CC=2SC(S(=O)(=O)NCCCCN3CCC(CC3)C4=NOC=5C4=CC=C(F)C5)=CC2C=C1
BSOSBERUZDSHLQ-UHFFFAOYNA-N,CHEMBL556969,1813,A,7.21,chembl20,61474,9606,DRD2,1171,C1(=CC2=C(OC3=C1C=CC=C3)C=CC=C2)C4=CCN(CC4)CC
CHOFOIZYGVGSTB-ORVKFNBTNA-N,11429008,1813,A,7.48149,pubchem,1113286,9606,DRD2,1171,SC=1NC2=CC(CCCN3CCN(CC3)C4=CC=C(OC)C=C4)=CC=C2N1
VANBZHNBQWYEMT-UHFFFAOYNA-N,CHEMBL552367,1813,A,6.1,chembl20,577523,9606,DRD2,1171,C1=CC=C2CN(CC2=C1)CCN3CCN(C3=O)CC4=C(C=CC(=C4)Cl)Cl
JVGOJMPFDKELFD-LBOYIXSDNA-N,CHEMBL494661,1813,A,8.11,chembl20,539776,9606,DRD2,1171,O(C1=CC=C(CNC(CCCCCN2CCN(CC2)C3=C(C=CC=C3)C(C)C)=O)C=C1)S(C)(=O)=O
LVNLYIFCFLRMMH-PKSOQXRJNA-N,22100970,1813,A,6.17393,pubchem,61315,9606,DRD2,1171,ClC1=CC=C(CN2CCC(=CC2)C=3NC4=C(N3)C=CC=C4)C=C1
PXMXBPLOQSHMBE-UHFFFAOYNA-N,CHEMBL401728,1813,A,6.4,chembl20,465004,9606,DRD2,1171,C=1(N(N=C(C)C1)C)C2=NC3=C(C=C4CCN(CCC4=C3)CCCSC=5N(C(=NN5)C=6OC=NC6C)C)O2
OQFVFESDHDATCZ-UHFFFAOYNA-N,CHEMBL433121,1813,A,7.23,chembl20,58760,9606,DRD2,1171,N(C=1C=CC(CN(C2CC3=CC=CC(=C3CC2)OC)CCC)=CC1)(=O)=O
CYOBJTAQBGDFGU-YPGOJHLTNA-N,CHEMBL3084524,1813,A,8.85,chembl20,538660,9606,DRD2,1171,[C@@H]12N(CC3=COC4=CC=C(C=C34)F)[C@@H](CC1)C[C@](O)(C5=CC(=C(C=C5)Cl)Cl)C2
RMVOSVURGLWXST-UHFFFAOYNA-N,CHEMBL321734,1813,A,6.65,chembl20,62962,9606,DRD2,1171,N1(C(CN2CCN(CC2)CC=3C(OC)=CC=CC3)=O)C(CC4=C1C=CC=C4)C
KOJQTECQJQQSSZ-KNPIZRRSNA-N,CHEMBL175875,1813,A,7.41,chembl20,302736,9606,DRD2,1171,C=1(C(N2CCN(CC2)C/C=C/CNC(C3=CC(OC)=CC=C3)=O)=CC=CC1Cl)Cl
YNPWPCIYPGTMBV-LELJVTLKNA-N,70689943,1813,A,7.31336,pubchem,662964,9606,DRD2,1171,O=C(NC=1C=CC(CCN2CCN(CC2)C3=CC=CC=C3)=CC1)CC4=CC=NC=C4
UHAUBAVEWTXMNB-OKPOJWAQNA-N,44415558,1813,A,6.03105,pubchem,270038,9606,DRD2,1171,ClC1=CC=2N=C(N3CCN(CC3)C)C4=C(N(NC(=O)C=5N=C6C(=CC5)C=CC=C6)C2C=C1)C=CC=C4
CRARFJICFRVCGK-UXGVHTHTNA-N,CHEMBL2165128,1813,A,6.84,chembl20,859682,9606,DRD2,1171,O(C=1C=CC2=C(C1)NC(CC2)=O)C[C@@H]3CC[C@@H](CN4CCN(CC4)C5=C(C(=CC=C5)Cl)Cl)CC3
BARYHSADJVEXIX-HXUWFJFHNA-N,CHEMBL93646,1813,A,7.66,chembl20,63048,9606,DRD2,1171,N#CC1=CC([C@H]2CN(CCC3=CC=CC=C3)CCC2)=CC=C1
NATFNVDYLPURMJ-LBOYIXSDNA-N,CHEMBL398711,1813,A,8.1,chembl20,461979,9606,DRD2,1171,C1=CC=2C(=NSC2C=C1)N3CCN(CCC4=CC5=C(C=C4)C(CC5)NC(C(F)(F)F)=O)CC3
FRYFTASOYSPSFB-UHFFFAOYNA-N,CHEMBL1085673,1813,A,6.2,chembl20,614247,9606,DRD2,1171,C1N(C=2C=CC=C(C2)Cl)C(=O)N(CC3CCCNC3)C1
OIAXKPXJNIOPBF-AWHHBVKZNA-N,16121917,1813,A,6.88606,pubchem,427639,9606,DRD2,1171,O(C=1C(N2CCN(CC2)CC=3N=C4NC(=NC(O)=C4C3)N(C)C)=CC=CC1)C
DNBHELXBRXDBSY-UHFFFAOYNA-N,CHEMBL550392,1813,A,5.07,chembl20,578983,9606,DRD2,1171,N=1C(=CC2=NC(=C(N2C1C)CN3CCN(CC3)C4=CC=CC=C4)C)C
GLYQQBFMZKSXNY-UHFFFAOYNA-N,CHEMBL108243,1813,A,6.1,chembl20,60067,9606,DRD2,1171,N1(C(=NC=2C1=CC=CC2)C=3C=CC(C(=O)OC)=CC3)CC4=CC=C(C=C4)Cl
NPCJAOUAOGKSQN-UHFFFAOYNA-N,CHEMBL1170094,1813,A,8.38,chembl20,642589,9606,DRD2,1171,C1(=CC=C(C=C1)Cl)C2(CCN(CC=3C4=CC(=CC=C4NC3)OC)CC2)O
PWZNZURJFBVUCP-PKRZOPRNNA-N,CHEMBL213472,1813,A,5.9,chembl20,393314,9606,DRD2,1171,C=1C=C2C(N=C(C=3C(N2NC(C4=CC5=C(C=C4)OCO5)=O)=CC=C(C3)Cl)N6CCN(CC6)C)=CC1
AWJOAMPQOUEKCN-KDYSTLNUNA-N,CHEMBL1081685,1813,A,6.2,chembl20,622007,9606,DRD2,1171,C1[C@@]2([C@@H](C2)CN1CCCSC=3N(C(=NN3)C=4C=CC=C5C4C=CC(=N5)C)C)C6=CC=C(C=C6)C(F)(F)F
OGAKLTJNUQRZJU-UHFFFAOYNA-N,CHEMBL936,1813,A,5.96,chembl20,774751,9606,DRD2,1171,C(C1=CC=CC=C1)(C=2C=CC=CC2)(O)CCCN3CCCCC3
DPASSLWFBPICMV-FPOVZHCZNA-N,CHEMBL166310,1813,A,8.57,chembl20,61123,9606,DRD2,1171,N12[C@@H]3[C@@H](CN(CC3)CCCC(C4=C(C=C(C=C4)F)N)=O)C=5C1=C(SCCC2)C=CC5
BMCZTYDZHNTKPR-MRXNPFEDNA-N,CHEMBL2334886,1813,A,5.4,chembl20,942285,9606,DRD2,1171,C=1(C(=CC2=C(C1)CCN3[C@@H]2CC4=C(C3)C(=C(C=C4)OC)OC)OC)O
NJDDOYGAHXQMEQ-BRJTYTCONA-N,CHEMBL420986,1813,A,8.52,chembl20,61802,9606,DRD2,1171,C=12N=C(O)NC1C=CC3=C2O[C@@H](CNCC4=CC=CC=C4)CC3
XGXUWJSIDSMGFX-UHFFFAOYNA-N,CHEMBL26677,1813,A,7.89,chembl20,59918,9606,DRD2,1171,N1(C=2C(OC)=CC=CC2)CCN(CC1)CCCC(C3=CC(OC)=CC=C3)=O
VHTCFWQCHOZBLA-LQFNOIFHNA-N,57383437,1813,A,6.9521,pubchem,624496,9606,DRD2,1171,S1(=O)C2=C(N(C(=O)C3=C1C=CC=C3)C)C=C(C=C2)C(=O)NCC4=CC=C(OC)C=C4
NXJNUASOAQRPKJ-CYSPOYASNA-N,CHEMBL257097,1813,A,9.34,chembl20,469779,9606,DRD2,1171,C=1C(=C(C=CC1)N2CCN(C3CCC(CC3)NC(NC=4C=C(C=CC4F)F)=O)CC2)OC(C)C
VYIBBUMRFFRMSQ-OKPOJWAQNA-N,CHEMBL569476,1813,A,6.14,chembl20,599588,9606,DRD2,1171,N1(CCC(CC1)COC2=CC=CC=3N=C(OC32)O)CCC4CCC=5NC6=CC=C(C=C6C5C4)F
GKYBNMJPQSRWPC-UHFFFAOYNA-N,CHEMBL422788,1813,A,7.97,chembl20,61452,9606,DRD2,1171,C1(OC=2C=C(OCCCN3CCN(CC3)C=4C=CC=CC4)C=CC2C=C1C)=O
IQRVICMQFUJBJE-UHFFFAOYNA-N,CHEMBL2420890,1813,A,6.66,chembl20,977647,9606,DRD2,1171,N1(CCN(CC1)C=2C(=CC=CC2)OCC)CC=3C=4C(SC3)=CC=CC4
MSRMAGLOYWBNOO-UHFFFAOYNA-N,11472028,1813,A,5.20204,pubchem,238508,9606,DRD2,1171,O(CCN1CCCC1)C=2C(C(O)C3=CC=CC=C3)=CC=CC2
FHJHQELIOHZJNR-UHFFFAOYNA-N,CHEMBL492690,1813,A,7.66,chembl20,539776,9606,DRD2,1171,N1(CC2=C(CC1)C=CC=C2)C(=O)CCCCCN3CCN(C4=C(C=CC=C4)OC)CC3
VIGLYHYRWJDUPG-UHFFFAOYNA-N,CHEMBL24051,1813,A,6.43,chembl20,60057,9606,DRD2,1171,N1(N=CC(=C1C)C2=CC=CC=C2)C3CCN(CC3)CC=4C=C(Cl)C=CC4
BPDDCCYSOYRMEC-UHFFFAOYNA-N,44209472,1813,A,6.73049,pubchem,640303,9606,DRD2,1171,FC1=CC=C(OCCCN2CCN(CC2)C3=NC=CC=C3)C=C1
UXACRXVBPVXVBZ-TWSYTRIPNA-N,CHEMBL108297,1813,A,5.92,chembl20,60069,9606,DRD2,1171,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)Cl)SCC4=CC=C(S(=O)(=O)N)C=C4
NOXSTXNFXDOBON-UHFFFAOYNA-N,CHEMBL134747,1813,A,6.28,chembl20,61782,9606,DRD2,1171,C=12CC(N(CCC3=CC=CC=C3)CCC)CCC1C=CC(=C2)O
QJZDCDLDKXELAM-UHFFFAOYNA-N,CHEMBL63209,1813,A,5.13,chembl20,60226,9606,DRD2,1171,N1(C(C(N2CCN(CC2)CC=3C=CC(=CC3)Cl)CCC=4C1=CC=CC4)=O)C
HGJYUXFMUSKRHL-MPIMZMORNA-N,CHEMBL1223616,1813,A,9.4,chembl20,652613,9606,DRD2,1171,N1=CC=CC=C1NCCCCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl
TXPWWEBUZHUGQI-UHFFFAOYNA-N,44627025,1813,A,6.90001,pubchem,471144,9606,DRD2,1171,BrC1=CC=C(C23C(C2)CN(C3)CCCSC=4N(C(=NN4)C=5OC=NC5C)C)C=C1
DSVMXCDLDIBCHM-LBOYIXSDNA-N,CHEMBL571464,1813,A,7.82,chembl20,599588,9606,DRD2,1171,C=1(C=CC=C2NC(CC21)=O)N3CCN(CC3)CC4CCC=5NC=6C(C5C4)=CC(=CC6)F
IKMVUGGIEHIWKD-BUHFOSPRNA-N,CHEMBL315137,1813,A,6.46,chembl20,58461,9606,DRD2,1171,C1(=NC2=CC=CC=C2N1C/C=C/CN3C(=NC=4C3=CC=CC4)C=5C=CC(=CC5)OCCCN(CCC)CCC)C6=CC=C(C=C6)OCCCN(CCC)CCC
