Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
ARLXFWKBKURRSU-UHFFFAOYNA-N,CHEMBL259415,1813,A,5.16,chembl20,474646,9606,DRD2,1171,N1(CCN(CC1)C=2C=CC=C(C2C)C)CCCC(N=CC3NC=4C=CC=CC4C(N3C5=CC=CC=C5)=O)=O
ZPTHFIRVKGBKMN-UHFFFAOYNA-N,CHEMBL196171,1813,A,7.68,chembl20,320895,9606,DRD2,1171,C12=C(N3CCN(CC3)CCCC4=CNC5=C4C=CC=C5)C=CC=C1OCCO2
CEHDRGBLVBQUPH-UHFFFAOYNA-N,CHEMBL411,1813,A,5.35,chembl20,774751,9606,DRD2,1171,CCC(C1=CC=C(O)C=C1)C(C2=CC=C(O)C=C2)=CC
ZAQRAMOSIJBUNZ-FRVXLURUNA-N,CHEMBL1258269,1813,A,5.5,chembl20,665565,9606,DRD2,1171,N1(C(C2=C(N=CO2)C)=NN=C1SCCCN[C@@H]3CC4[C@@](C3)(C4)C5=CC=C(C=C5F)C(F)(F)F)C
OCELOKBVPAERLI-MRXNPFEDNA-N,CHEMBL3115574,1813,A,9.2,chembl20,1290721,9606,DRD2,1171,C=1C(=CC2=C(C1)CC[C@@H](O2)CNCC3=CC=C(C=C3)I)O
WEUPAXGYFOUDLZ-YCQLCJMPNA-N,CHEMBL281248,1813,A,9.22,chembl20,59890,9606,DRD2,1171,N12C(=NC3=C1C(=CC=C3)C[C@H](C2)N(CCC)CCC)S
CALYWAMIHCNUMA-UHFFFAOYNA-N,CHEMBL3287399,1813,A,8.21,chembl20,1364909,9606,DRD2,1171,C1=2C=CC(=CN1N=CC2C=O)OCCCCN3CCN(CC3)C=4C(=C(C=CC4)Cl)Cl
QWGDMFLQWFTERH-UHFFFAOYNA-N,CHEMBL1113,1813,A,7.17,chembl20,774751,9606,DRD2,1171,C1=CC=C2C(N=C(C=3C(=CC=C(C3)Cl)O2)N4CCNCC4)=C1
VPEWGOQNZXKRFF-UHFFFAOYNA-N,CHEMBL234221,1813,A,5.45,chembl20,443667,9606,DRD2,1171,C1=CC=C2N(C3=C(C=CC(C(F)(F)F)=C3)SC2=C1)CCCN4CC(CC4)O
BGJDVOKZOHLJPT-LILDFLRNNA-N,21462980,1813,A,6.19382,pubchem,61309,9606,DRD2,1171,N1(CCC=2C(C1)=CC=CC2)CC=3C=4C(NC3)=NC=CC4
VUTNNUCTOQWFCV-HXTKINSTNA-N,CHEMBL3234537,1813,A,7.64,chembl20,1335160,9606,DRD2,1171,C1(C(NCC2=CC=C(C=C2)C#N)=O)=CC=3N(C(C=4C(=CC=CC4)S(C3C=C1)=O)=O)CC
SHGYUZFUKMSIQE-ZYMSVLFVNA-N,CHEMBL1916551,1813,A,8.39,chembl20,786910,9606,DRD2,1171,C=1(CCCOC=2C=CC(C(=O)NCCCCN(C3CC4=C(C3)C=CC=C4)CCC)=CC2OC)N=NN(CCCC)C1
URKAJHJBVOPDPZ-UHFFFAOYNA-N,CHEMBL562384,1813,A,5.0,chembl20,578984,9606,DRD2,1171,N=1C(=CC2=NC(=C(N2C1C)CN3CCN(CC3)C=4N=CC=CC4)C)C
TVUCFWYHYFWZFI-VJSLDGLSNA-N,CHEMBL389129,1813,A,5.54,chembl20,445303,9606,DRD2,1171,C=1(C=C(C=CC1Cl)OC2=CC=C(C=C2)CN3CCC(CC3)C=4C=C(C=CC4)NC(C(C)C)=O)Cl
KGMNPYRERCCGKH-UHFFFAOYNA-N,71455001,1813,A,6.2815,pubchem,694797,9606,DRD2,1171,S(=O)(=O)(NC1CCN(C1)CCOC2=CC(F)=CC=C2)C3=CC(F)=C(F)C=C3
VFSVIIBTNXPBPQ-UHFFFAOYNA-N,CHEMBL555362,1813,A,7.08,chembl20,61474,9606,DRD2,1171,C1(=CC2=C(CC3=C1C=CC=C3)C=CC=C2)C4=CCN(CC4)CC=C
DRDXZCGSMVSSLQ-UHFFFAOYNA-N,49782603,1813,A,7.82391,pubchem,517707,9606,DRD2,1171,ClC1=CC=C(C2(O)CCN(CC2)CCCC(=O)C=3C(=CC=C(C3)C)C)C=C1
MJGBQWPHMBBNAH-YOKYMGTQNA-N,CHEMBL3133865,1813,A,7.18,chembl20,1299395,9606,DRD2,1171,C1N(CCN(C1)C2=C(C=CC=C2)OCCF)C/C=C/CNC(C3=CC=4C(N3)=CC=C(C4)OC)=O
OCWPTCQPXOGOJA-LQFNOIFHNA-N,21073595,1813,A,8.24413,pubchem,595495,9606,DRD2,1171,ClC=1C(N2CCN(CC2)CCCCOC=3N=C4NC(=O)CCC4=CC3)=CC=CC1
WYGBVOBBNUHWLX-GPQMBLKYNA-N,9816808,1813,A,7.098,pubchem,63222,9606,DRD2,1171,O(CCNCC1=CC=CC=C1)C=2C=3C(=NNC3)C=CC2
UNGWGGUPRUDQFM-PHTYHVAFNA-N,CHEMBL3084523,1813,A,8.25,chembl20,538660,9606,DRD2,1171,[C@@H]12N(CC=3C4=CC=C5C(=C4OC3)C=CC=C5)[C@@H](CC1)C[C@](O)(C6=CC=C(C=C6)Cl)C2
GXSJLZZVCQCUTH-UHFFFAOYNA-N,CHEMBL2165677,1813,A,8.47,chembl20,860683,9606,DRD2,1171,C1=CC(=C(C(=C1)N2CCN(CC2)CCCC)Cl)Cl
IMQGRUDOQLCCRQ-GMVSOQMBNA-N,CHEMBL2016617,1813,A,5.0,chembl20,813150,9606,DRD2,1171,C1(=NC2=C(C=CC(=C2)Cl)N(NC(=O)CCCCCCCCC(NN3C=4C(C(=NC5=C3C=CC(=C5)Cl)N6CCN(CC6)C)=CC=CC4)=O)C=7C=CC=CC17)N8CCN(CC8)C
FGHKCRNDQSRICR-PKRZOPRNNA-N,CHEMBL1259188,1813,A,8.57,chembl20,665660,9606,DRD2,1171,C=1(C=C2C(=CN(C3=CC=C(C=C3)F)C2=CC1)C4CCN(CC4)CCN5CCNC5=O)CC6=NN(N=N6)C
VYGLNPIKDOAMBL-UHFFFAOYNA-N,CHEMBL272086,1813,A,6.0,chembl20,465004,9606,DRD2,1171,C1=CC=C2C(=C1C=3N(C(SCCC(N4CCC=5C(=CC6=C(C5)CN(C6=O)C(C)C)CC4)C)=NN3)C)C=CC(C)=N2
PGMRWJOSCVZPRO-UHFFFAOYNA-N,CHEMBL523381,1813,A,7.02,chembl20,539776,9606,DRD2,1171,N1(CC2=C(C1)C=CC=C2)C(=O)CCCCCN3CCN(C4=C(C=CC=C4)SC)CC3
IBRKLUSXDYATLG-UHFFFAOYNA-N,CHEMBL416732,1813,A,5.27,chembl20,58464,9606,DRD2,1171,C=1C2=C(C=C(C1O)O)C(NCC2)C
XKKQDWMQMVRHDS-QWOVJGMINA-N,CHEMBL456232,1813,A,7.05,chembl20,494293,9606,DRD2,1171,C1=CC(=CC=2C1=NON2)C(=O)NCCCN3CCN(CC3)C4=C(C=CC=C4)OC
DTWIWINSMXUYHB-LBOYIXSDNA-N,CHEMBL154508,1813,A,5.28,chembl20,60208,9606,DRD2,1171,C=1(C(N2CCN(CC2)CCCCNC(C3=CC=4C=CC=CC4C=C3)=O)=CC=CC1Cl)Cl
JMLMUVQDRNZKFK-HEGSUPFSNA-N,CHEMBL310401,1813,A,7.43,chembl20,58455,9606,DRD2,1171,N1(C=2C=C(Cl)C=CC2)CCN(CC1)CC[C@H]3CC[C@H](NC(=O)C4CCCCC4)CC3
KVWDHTXUZHCGIO-UHFFFAOYNA-N,CHEMBL715,1813,A,8.68,chembl20,60217,9606,DRD2,1171,C12=C(NC3=CC=CC=C3N=C1N4CCN(CC4)C)SC(=C2)C
BBOKZSYVAQYXBY-LBOYIXSDNA-N,57395341,1813,A,7.49485,pubchem,634165,9606,DRD2,1171,O(C=1C(N2CCN(CC2)CCCNC(=O)C3=C4N(N=C3)C=CC(=C4)COCCOCC)=CC=CC1)C
AWKDBQYMZZKKJX-UYBDAZJANA-N,22065962,1813,A,5.93181,pubchem,392765,9606,DRD2,1171,N1(CCN(CC1)C2=NC=CC=N2)CC=3C=4C(NC3)=NC=CC4
ZJRXUBXQPXFSRJ-UHFFFAOYNA-N,CHEMBL558036,1813,A,5.19,chembl20,60221,9606,DRD2,1171,N1=C(C=C(O1)CCCCN2CCN(C3=C(C)C=CC=C3)CC2)C=4C=CC=CC4
IVJLEPPEOLFVAV-LBOYIXSDNA-N,10390058,1813,A,6.2204,pubchem,259888,9606,DRD2,1171,FC(F)(F)C1=NC(=NC(N2CCN(CC2)CCCCN3C(=O)NC(=O)C(F)=C3)=C1)C(C)(C)C
KSTDXOPMADKXRO-OKPOJWAQNA-N,44427835,1813,A,6.8729,pubchem,297330,9606,DRD2,1171,ClC1=C(N2CCN(CC2)CC(OC(=O)C)CCNC(=O)C=3C=CC(=CC3)C4=NC=CC=C4)C=CC=C1Cl
WGKKVLJBBALZSS-UHFFFAOYNA-N,44404428,1813,A,7.92082,pubchem,254418,9606,DRD2,1171,S1N=C(N2CCN(CCC3=C4N(CCC(C4=C(C=C3)C)C)C(=O)C)CC2)C5=C1C=CC=C5
ACFIBJLBHXWBFG-UHFFFAOYNA-N,CHEMBL1257447,1813,A,6.4,chembl20,665565,9606,DRD2,1171,N1(C(C=2OC=NC2C)=NN=C1SCCCN3CCC4C(C3)(C4)C5=CC=CC=C5)C
GQXZFGYVVINCKL-UHFFFAOYNA-N,CHEMBL543343,1813,A,5.5,chembl20,59785,9606,DRD2,1171,C=1(C(C2(OC1)CCN(CC2)CCC3=CC=CC=C3)=O)C=4C=C5C(=CC4)C=CC=C5
FKEVPZVICOXDLR-UHFFFAOYNA-N,CHEMBL318747,1813,A,5.56,chembl20,61627,9606,DRD2,1171,N1(C2=CC=C(C=C2)Cl)CCN(CC1)CCCCC=3C=C(OC)C=CC3
HXEXYULSUCMWPN-HZPDHXFCNA-N,CHEMBL523245,1813,A,6.05,chembl20,60052,9606,DRD2,1171,C1=C(C=C2NC(C=3C=CC(=CC3)F)=C([C@@H]4CNCC[C@H]4F)C2=C1)F
OYCMBKKJJALTGH-QWOVJGMINA-N,49798796,1813,A,7.21467,pubchem,492182,9606,DRD2,1171,IC1=CC=C(C2(O)CCN(CC2)CC=3C=4C(NC3)=NC=CC4)C=C1
BQRCXSWHZYCROY-SZPZYZBQNA-N,CHEMBL234476,1813,A,6.37,chembl20,444279,9606,DRD2,1171,C1CN([C@@H]2CC[C@@H](CC2)NS(C3=C(C=CC(=C3)Cl)F)(=O)=O)CCN1C=4C=CC=CC4OCC5CC5
CPDKHEPGGZULPR-UHFFFAOYNA-N,CHEMBL553327,1813,A,8.64,chembl20,302616,9606,DRD2,1171,N1(C2CC(CC1CC2)(C3=CC=CC=C3)O)CCCC(C=4C=CC(=CC4)F)=O
AERWLNZHDGJKMO-MRXNPFEDNA-N,CHEMBL60185,1813,A,6.97,chembl20,61802,9606,DRD2,1171,C12=C3C(NC=C3)=CC=C1CC[C@@H](O2)CNCC4=CC=CC=C4
VRJXNVWZJIUSSO-UHFFFAOYNA-N,54585810,1813,A,7.284,pubchem,594005,9606,DRD2,1171,O=C1N(CCCCN2CCN(CC2)C=3C(OC)=CC=CC3)CCC4=C1C=CC=C4C5=CC=CC=C5
COYPPYFVEXHGJK-MPIMZMORNA-N,11725909,1813,A,6.48149,pubchem,61315,9606,DRD2,1171,ClC=1C=C2NC(=NC2=CC1)C=3CCN(CC3)CC4=CC=C(Cl)C=C4
HHUBBKQNDFELCT-IFMALSPDNA-N,CHEMBL163904,1813,A,7.54,chembl20,61123,9606,DRD2,1171,N12[C@H]3[C@H](CN(CC3)CCCC(C4=C(C=C(C=C4)F)N)=O)C=5C1=C(C=CC5)CCC2
MTJYJBYKMIGLMS-OMNLKLPHNA-N,CHEMBL244773,1813,A,7.04,chembl20,445356,9606,DRD2,1171,C=1C=CC(=C(C1Cl)Cl)N2CCN(CC2)C/C=C/CNC(=O)C=3C=CC(=CC3)C4=NC=CC=C4C
MJAKYGLXMJNUID-UHFFFAOYNA-N,CHEMBL231079,1813,A,7.08,chembl20,446290,9606,DRD2,1171,C1(=CC2=NC(=CN2C=C1)C3=CC=C(OCCCN4CCN(CC4)C5=CC=CC(=C5Cl)Cl)C=C3)C
RMFLBNXQMNGIHR-CQSZACIVNA-N,CHEMBL93946,1813,A,6.09,chembl20,63048,9606,DRD2,1171,C(COC1=CC([C@H]2CN(CCC)CCC2)=CC=C1)(F)(F)F
AEUDDHALUDWNEZ-UHFFFAOYNA-N,CHEMBL1257214,1813,A,6.4,chembl20,665565,9606,DRD2,1171,C1C2=C(C3(CCN(C3)CCCSC4=NN=C(C5=C(N=C(S5)C)C)N4C)C1)C=C(C=C2)F
LTECTMXOGCEIFY-PTGBLXJZNA-N,CHEMBL378576,1813,A,6.77,chembl20,382040,9606,DRD2,1171,C1CN(C=2C=CC=CN2)CCN1CC/C(/C3=CC(=C(C=C3)F)Cl)=N\OC
JAXFKDJDNTWWJY-UHFFFAOYNA-N,CHEMBL554437,1813,A,5.93,chembl20,59887,9606,DRD2,1171,C1(C2(CCC3=C1C=CC=C3)CCN(CC4CCCCC4)CC2)=O
RZGMDABPMIFSBV-RELWKKBWNA-N,CHEMBL212784,1813,A,7.01,chembl20,382040,9606,DRD2,1171,C1CN(C=2C=CC=CN2)CCN1CC/C(/C3=CC(=CC=C3)Cl)=N\OC
DZPUKTCTIGNFBU-UHFFFAOYNA-N,CHEMBL286177,1813,A,5.63,chembl20,58457,9606,DRD2,1171,N1(CC(COC2=C3C(C=CC=C3)=CC=C2)O)CCC(OC4=CC=CC=C4)CC1
KBXQAHKIUBTDCL-DNVCBOLYNA-N,CHEMBL26965,1813,A,6.35,chembl20,60213,9606,DRD2,1171,C1=2[C@H]3C4=C(N=C(C=C4)CCC)CN[C@@H]3CCC1=CC(=C(C2)O)O
ZLQMLDGHTKCIRQ-SNTHDERTNA-N,CHEMBL430522,1813,A,6.59,chembl20,60054,9606,DRD2,1171,C=1(C(N[C@@H]2[C@H](CN(C2)CC3=CC=CC=C3)C)=O)C(=C4C=CC=CC4=C(C1)Br)OC
VGUCRFZEXJNJAG-KVSKMBFKNA-N,CHEMBL3099231,1813,A,9.0,chembl20,1282321,9606,DRD2,1171,C=1C=C(C2=C(C1)C[C@@H]3[C@@H](C2)O[C@@H](CN3CCC)CN4C=CC=N4)O
QSHZDFROGASVTB-LELJVTLKNA-N,44589130,1813,A,6.61439,pubchem,346264,9606,DRD2,1171,O(C=1C=C(N2CCN(CC2)CCCCNC(=O)C=3C=CC(N4C=CN=C4)=CC3)C=CC1)C
ZBISUMKKQFCYDI-LNNLXFCONA-N,CHEMBL1088560,1813,A,8.05,chembl20,630105,9606,DRD2,1171,N1(CCC(CC1)CC2=CC=3NC(CCC3C=C2)=O)CCOC4=CC(=CC=C4)NS(C)(=O)=O
BVDQINYYEZPHTR-UHFFFAOYNA-N,CHEMBL24170,1813,A,6.34,chembl20,60057,9606,DRD2,1171,N=1N(C=C(N1)C2=CC=CC=C2)C3CCN(CC3)CC4=CC=CC=C4
GLJZGPDTNBDSGN-CAXFFFRFNA-N,CHEMBL112833,1813,A,7.09,chembl20,60054,9606,DRD2,1171,C=1(C(N[C@H]2CN(CC3=CC=CC=C3)CC2)=O)C(=C4C=CC=CC4=C(C1)C#C)OC
RGVVYJTVAURUOT-LBOYIXSDNA-N,CHEMBL339103,1813,A,7.46,chembl20,60074,9606,DRD2,1171,N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(=O)CC=3C=C4C=CC=CC4=CC3
JDKQOFWWKCLDDD-IQPQPKKINA-N,CHEMBL1237149,1813,A,7.92,chembl20,599588,9606,DRD2,1171,FC=1C=CC=2NC=3CCC(CN4C[C@H]5C[C@@H]4CN5C=6C=CC=C7N=C(O)OC67)CC3C2C1
HRMBIDRBEARFLN-PKRZOPRNNA-N,CHEMBL379560,1813,A,5.95,chembl20,393314,9606,DRD2,1171,C=1C=C2C(N=C(N3CCN(CC3)C)C=4C(N2NC(C=5C(=CC=CC5)OC)=O)=CC=CC4)=CC1Cl
KMQSPGDYXVNUDZ-VKDSSWMGNA-N,CHEMBL1276739,1813,A,7.96,chembl20,685575,9606,DRD2,1171,C=1(C(=C(C(=O)NC[C@H]2N(CCC2)CC)C(OC)=CC1)Br)CC
TZQRQWWAQZCVET-UHFFFAOYNA-N,CHEMBL560177,1813,A,7.0,chembl20,598589,9606,DRD2,1171,C1C=2C=CC=CC2CN1CCN3CCN(C4=CC=CC(=C4)Cl)C3=O
YDQYJYPAQZRPCT-LELJVTLKNA-N,11567620,1813,A,8.82391,pubchem,502573,9606,DRD2,1171,FC=1C(N2CCN(CC2)CCCCNC=3N=CC=C(C3)C4=CC=CC=C4)=CC=CC1
JGVMWDMAURDGRG-HPHMPNDVNA-N,CHEMBL2326478,1813,A,7.38,chembl20,939641,9606,DRD2,1171,C=1C2=C(C=C3C1CCN(CC3)CC4=CC(=CC=C4)F)SC(=N2)N
ZKXPPFSIRYLWQE-NSJMMFDCNA-N,CHEMBL210567,1813,A,8.25,chembl20,363784,9606,DRD2,1171,C=1C2=CC=C(C1)CCC=3C=CC(=C(C3)C(NCCCCN4CCN(CC4)C5=C(C=CC=C5)OC)=O)CC2
BMFHZRZIYNLNCC-UHFFFAOYNA-N,CHEMBL2159456,1813,A,5.98,chembl20,855541,9606,DRD2,1171,O=S(=O)(NCC1CCN(CC1)CCOC2=CC=CC(=C2)F)C=3SC=CC3
NPLOIWFMUHLKNW-GOSISDBHNA-N,CHEMBL64752,1813,A,5.7,chembl20,61815,9606,DRD2,1171,C1(=NC(CN[C@H]2CN(CC3=CC=CC=C3)CC2)=CO1)C=4C(=CC=C(C4)Br)OC
ARWONURFSGKTJW-UHFFFAOYNA-N,CHEMBL1940408,1813,A,6.55,chembl20,797751,9606,DRD2,1171,C=1C=C(CCCCN2CCN(CC2)C3=CC=C(C=C3)Cl)C=CC1F
QMYYNXFWYYJUCS-UHFFFAOYNA-N,52950060,1813,A,7.97469,pubchem,516804,9606,DRD2,1171,ClC1=C(OCCCN2CCN(CC2)C=3C=4C(C=CC3)=CC=CC4)C=CC=5C1=C(O)NC5
RIJJQSBEJRHVSU-UHFFFAOYNA-N,CHEMBL129979,1813,A,7.7,chembl20,60236,9606,DRD2,1171,N1(C(C2=CC=CC=C2C1=O)=O)CCCCCN3CC=C(C=4C=5C(=CC=C(C5)Cl)NC4)CC3
CTWAEGZNMNTFST-UHFFFAOYNA-N,CHEMBL478688,1813,A,6.8,chembl20,563768,9606,DRD2,1171,N1(CCN(CC1)C2=CC(=CC=C2)OC)CCCCN3CCC=4C=CC=CC4C3=O
CPTSTFKVXWZGEV-HXTKINSTNA-N,10276451,1813,A,7.37161,pubchem,238970,9606,DRD2,1171,ClC1=C(N2CCN(CC2)CCCCNC(=O)C=3SC=4C(C3)=CC=CC4)C=CC=C1Cl
GSJUQPJCKBBTAO-UHFFFAOYNA-N,CHEMBL389356,1813,A,6.29,chembl20,445432,9606,DRD2,1171,C1CC=2C(CC3=C(C=CC=C3)CCN(C1)C)=CC=C(C2)O
UKBFTRTZQMOGIC-UHFFFAOYNA-N,CHEMBL3220216,1813,A,6.76,chembl20,1330666,9606,DRD2,1171,C1C2=C(C(CC1CN3CCC(=CC3)C=4C5=CC=C(C=C5NC4)F)=O)N=C(O2)C
RKDBVDKLNHXCIZ-UHFFFAOYNA-N,CHEMBL271097,1813,A,6.2,chembl20,465004,9606,DRD2,1171,C=1(C=CC=C2C1C=CC(=N2)C)C=3N(C)C(=NN3)SCCCCN4CCC5=C(C)C=6OC(=NC6C=C5CC4)C(F)(F)F
KPEURFNDOXZGIZ-HRNBZBKQNA-N,11486571,1813,A,7.58336,pubchem,1113286,9606,DRD2,1171,FC(F)(F)C1=CC(N2CCN(CC2)CCOC=3C=C4NC(O)=NC4=CC3)=CC=C1
VOTBDUBBSJTEPA-IZVPBGJNNA-N,CHEMBL600987,1813,A,5.22,chembl20,609556,9606,DRD2,1171,C1(=CC2=C([C@@H]3[C@@H](N(CC2)C)CCC=4C3=CC=C(C4)NC(NCC)=O)C=C1O)Cl
OUUMPVSFLSOGJZ-BYYGHKANNA-N,CHEMBL165679,1813,A,8.28,chembl20,60370,9606,DRD2,1171,N1(CCN(CC1)CC[C@H]2CC[C@H](NC=3N=CC=CN3)CC2)C=4C=CC=CC4
WIMXOLDVKJDYQI-OAHLLOKONA-N,CHEMBL2159487,1813,A,7.7,chembl20,855541,9606,DRD2,1171,C=1(S(=O)(=O)N[C@H]2CN(CC2)CCOC3=CC=CC=C3C(C)C)SC(=CC1)Cl
WJPJNUGOFZCYAX-UHFFFAOYNA-N,CHEMBL86760,1813,A,5.2,chembl20,537766,9606,DRD2,1171,C1=C(C=C2C(C(CN)C=3C=CC=CC3C2)=C1)CCCCCC
FGJYYZXNIMNFLL-UHFFFAOYNA-N,CHEMBL195247,1813,A,7.41,chembl20,320855,9606,DRD2,1171,S(C1=CC=C(C=C1)F)(=O)(=O)NCCCCN2CCN(CC2)C3=C(C(Cl)=CC=C3)Cl
UZKZFYLQKSJHEE-UHFFFAOYNA-N,CHEMBL1258648,1813,A,7.56,chembl20,664672,9606,DRD2,1171,C=1C(OCCCN2CCN(CC2)C3=CC=CC=4C3=CC(=CC4)F)=CC5=C(NC=C5C1)O
IYIKLHRQXLHMJQ-UHFFFAOYNA-N,CHEMBL633,1813,A,5.18,chembl20,774751,9606,DRD2,1171,C1(=C(OC=2C1=CC=CC2)CCCC)C(C3=CC(I)=C(C(=C3)I)OCCN(CC)CC)=O
GLHCMRRMBLASQA-SREBMQDQNA-N,15665509,1813,A,8.24413,pubchem,64151,9606,DRD2,1171,O=C1NCN(C12CCN(CC2)CC3OC=4C(OC3)=CC=C5NC(=CC45)C(OCCCC)=O)C6=CC=CC=C6
WPIIXBCOJALRHJ-UHFFFAOYNA-N,CHEMBL2159470,1813,A,7.8,chembl20,855541,9606,DRD2,1171,C1(NS(=O)(=O)C2=CC=CS2)CCN(C1)CCOC3=CC=CC=C3C(C)C
JPTSMZMSIACDAD-UHFFFAOYNA-N,CHEMBL1940404,1813,A,8.28,chembl20,797751,9606,DRD2,1171,C=1C=C(OCCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C=CC1F
IOHGCEFLIGUPNB-QWOVJGMINA-N,CHEMBL397543,1813,A,6.4,chembl20,1330666,9606,DRD2,1171,C1C(CC2=NNC=C2C1=O)CN3CCC(CC3)C(=O)C=4C=CC(=CC4)F
ZIIYCNPQTIYWFF-OYRHEFFENA-N,CHEMBL389104,1813,A,7.18,chembl20,438895,9606,DRD2,1171,C1=CC=C(C(=C1)OC2CC2)C3CCN(CC3)[C@@H]4CC[C@@H](CC4)NS(C5=CC6=C(C=C5)OCO6)(=O)=O
NYWJZLOBZHVZMI-HOMUNLPSNA-N,CHEMBL1945040,1813,A,5.6,chembl20,800672,9606,DRD2,1171,C=1C=C([C@@H](O)CNCCC2=CC=C(C=C2)CNCC3=C(C=CC=C3)OC)C=4SC(=NC4C1O)O
YATPAHDOUJPRNV-LNNLXFCONA-N,CHEMBL61080,1813,A,6.62,chembl20,60373,9606,DRD2,1171,N=1NC(C2CCN(CC2)CC3=CC=C(C=C3)Cl)=CC1C4=CC=C(C=C4)Cl
PEALWHNJZNZNMZ-LLVKDONJNA-N,CHEMBL342630,1813,A,5.61,chembl20,60222,9606,DRD2,1171,C1=2C(C[C@H](NC(C)C)CC1)=CC=CC2F
IUPVUCISWBWELZ-MRXNPFEDNA-N,CHEMBL115524,1813,A,5.69,chembl20,61458,9606,DRD2,1171,[C@@H]12C=3C(=CC=CC3CCN1C)C4=C(C2)C=CC(CC)=C4O
UCEGXYYVNUOUTE-UHFFFAOYNA-N,CHEMBL550502,1813,A,6.6,chembl20,577523,9606,DRD2,1171,C1=CC=C2CN(CC2=C1)CCN3CCN(C3=O)C4=CC(=C(C=C4)Cl)Cl
FMJYIEYLOQSTQE-SECOMMCFNA-N,CHEMBL1807821,1813,A,6.1,chembl20,759383,9606,DRD2,1171,C(COCCCNC[C@@H](C=1C2=C(N=C(S2)O)C(O)=CC1)O)OCCC=3C=CC=CC3
FMCRANLYZLAXGN-LELJVTLKNA-N,9955072,1813,A,8.82391,pubchem,64151,9606,DRD2,1171,O=C1NCN(C12CCN(CC2)CC3OC4=C(OC3)C=CC=5NC(=CC45)C#N)C6=CC=CC=C6
JHVJCSPJYFYTJV-LVZFUZTINA-N,11849736,1813,A,6.59007,pubchem,268994,9606,DRD2,1171,S1C(N2CCN(CC2)CC/C(=N\OCC)/C=3C=CC=CC3)=NC=C1
AJRQMVCEFKRUBB-UHFFFAOYNA-N,CHEMBL2159481,1813,A,7.62,chembl20,855541,9606,DRD2,1171,C=1(C=CC(=C(C1)F)F)S(=O)(NC2CN(CC2)CCOC=3C=CC=CC3C4=CC=CC=C4)=O
DUJBUFXUMONRHW-CRAIPNDONA-N,CHEMBL319707,1813,A,6.52,chembl20,794949,9606,DRD2,1171,C1=2[C@H]3C4=C(C=CC(=C4)C)CN[C@@H]3CCC1=CC(=C(C2)O)O
BVXJKDHFRHNSRI-LJQANCHMNA-N,44407300,1813,A,6.58336,pubchem,260206,9606,DRD2,1171,FC(F)(F)C1=NC(=NC(N2CCN(CC[C@H](CN3C=4C(CCC3=O)=CC=CC4)C)CC2)=C1)C(C)(C)C
FJXRWQLSUYHSFX-RUZDIDTENA-N,CHEMBL2387709,1813,A,6.75,chembl20,961544,9606,DRD2,1171,C=1C(=CC2=C(C1)CC[C@H](C2)N(CCC)CCN3CCN(CC3)C4=CC=CC=C4)N
DGTBKKBZRIVWMP-UHFFFAOYNA-N,CHEMBL562176,1813,A,6.1,chembl20,577523,9606,DRD2,1171,C1=CC=C2CN(CC2=C1)CCN3CCN(C3=O)C4=CC(=C(C=C4)F)C#N
AUOJOHFXEIGMEC-LELJVTLKNA-N,68630558,1813,A,7.98005,pubchem,1054309,9606,DRD2,1171,ClC1=C(N2CCN(CCC3CCC(NC(OC(C)(C)C)=O)CC3)CCC2)C=CC=C1Cl
OBKOVLPACNOBIJ-UHFFFAOYNA-N,CHEMBL393492,1813,A,7.47,chembl20,448363,9606,DRD2,1171,C1(=C2C(=CN1CCCCN3CCN(CC3)C4=C(C=CC=C4)OC)C=CC=C2)O
ALJVVUIFWXGXTR-UHFFFAOYNA-N,CHEMBL334989,1813,A,6.44,chembl20,60064,9606,DRD2,1171,N(CCCOC=1C=CC=CC1)CCCC2=CC=C(C=C2)C
DOQRWMBJOSFWPI-PJQSKVNONA-N,CHEMBL2029927,1813,A,5.49,chembl20,820053,9606,DRD2,1171,N(C(=O)NC1=CC(=CC=C1)CCN2CCN(CC2)C=3C=CC=CC3)C4=CC=CC=C4
DQMMOHPPKACCQN-QHCPKHFHNA-N,45486362,1813,A,7.32331,pubchem,446398,9606,DRD2,1171,OC=1C=2CC[C@H](N(CCN3CCN(CC3)C(=O)C=4NC=5C(C4)=CC=CC5)CCC)CC2C=CC1
GFJQMJYOLGYPBB-UHFFFAOYNA-N,CHEMBL198174,1813,A,5.4,chembl20,320984,9606,DRD2,1171,C=12N(N=CC1C=O)CCC(C2)N(CCC)CCC
JXJXUPSKYPWNKB-UHFFFAOYNA-N,CHEMBL14998,1813,A,7.21,chembl20,61121,9606,DRD2,1171,C1(=C(N=C(N=C1Cl)C)N2CCN(CC2)C)SC=3C=CC(=CC3)Cl
OUXSXBHPMQCPQT-BNIUXKGSNA-N,CHEMBL127234,1813,A,7.74,chembl20,60074,9606,DRD2,1171,N1(C2=C(OC)C=CC=C2)CCN(CC1)CC=3C(CNC(/C=C/C4=CC=CC=C4)=O)=CC=CC3
